8.066,0.005
8.066,0.002
8.066,0.002
8.066,-0.008
8.066,-0.008
8.067,-0.013
8.067,-0.015
8.067,-0.025
8.068,-0.023
8.068,-0.028
8.068,-0.032
8.068,-0.025
8.069,-0.027
8.069,-0.022
8.069,-0.023
8.069,-0.017
8.069,-0.018
8.07,-0.012
8.07,-0.012
8.07,-0.003
8.07,-0.005
8.071,0.003
8.071,0
8.071,0.003
8.072,0
8.072,0.005
8.072,0.003
8.072,0
8.072,0.002
8.073,0
8.073,-0.002
8.073,0
8.073,0
8.074,-0.007
8.074,-0.005
8.074,-0.012
8.075,-0.008
8.075,-0.018
8.075,-0.017
8.075,-0.023
8.075,-0.022
8.076,-0.028
8.076,-0.027
8.076,-0.03
8.076,-0.028
8.077,-0.025
8.077,-0.023
8.077,-0.015
8.078,-0.013
8.078,-0.008
8.078,-0.01
8.078,-0.003
8.079,-0.007
8.079,-0.003
8.079,-0.002
8.079,-0.007
8.079,-0.005
8.08,-0.01
8.08,-0.005
8.08,-0.008
8.081,-0.003
8.081,0.003
8.081,0.002
8.081,0.01
8.082,0.01
8.082,0.015
8.082,0.017
8.082,0.012
8.082,0.018
8.083,0.012
8.083,0.017
8.083,0.013
8.084,0.015
8.084,0.01
8.084,0.012
8.084,0.007
8.085,0.008
8.085,0
8.085,0
8.085,-0.01
8.085,-0.015
8.086,-0.01
8.086,-0.01
8.086,0.013
8.086,0.013
8.087,0.042
8.087,0.042
8.087,0.053
8.088,0.053
8.088,0.023
8.088,0.02
8.088,-0.037
8.088,-0.042
8.089,-0.123
8.089,-0.14
8.089,-0.117
8.089,-0.112
8.09,0.017
8.09,0.023
8.09,0.227
8.091,0.278
8.091,-0.257
8.091,-0.272
8.091,-0.37
8.091,-0.365
8.092,-0.145
8.092,-0.135
8.092,0.018
8.092,0.025
8.093,0.182
8.093,0.187
8.093,0.278
8.094,0.283
8.094,0.342
8.094,0.343
8.094,0.357
8.095,0.358
8.095,0.273
8.095,0.26
8.095,-0.28
8.095,-0.307
8.096,-0.605
8.096,-0.605
8.096,-0.44
8.097,-0.43
8.097,-0.16
8.097,-0.15
8.097,0.038
8.098,0.045
8.098,0.143
8.098,0.147
8.098,0.178
8.098,0.18
8.099,0.17
8.099,0.17
8.099,0.155
8.1,0.152
8.1,0.118
8.1,0.107
8.1,0.148
8.101,0.148
8.101,0.075
8.101,0.072
8.101,0.087
8.101,0.085
8.102,0.098
8.102,0.1
8.102,0.092
8.102,0.09
8.103,0.062
8.103,0.058
8.103,0.013
8.104,0.013
8.104,0
8.104,0.003
8.104,0.007
8.104,0.008
8.105,0.013
8.105,0.013
8.105,0.005
8.105,0.005
8.106,0.002
8.106,0.003
8.106,-0.005
8.107,-0.005
8.107,-0.017
8.107,-0.017
8.107,-0.023
8.107,-0.023
8.108,-0.02
8.108,-0.02
8.108,-0.023
8.108,-0.02
8.109,-0.023
8.109,-0.02
8.109,-0.01
8.11,-0.012
8.11,-0.003
8.11,-0.003
8.11,0.01
8.111,0.008
8.111,0.02
8.111,0.018
8.111,0.022
8.111,0.02
8.112,0.027
8.112,0.023
8.112,0.017
8.113,0.02
8.113,0.013
8.113,0.015
8.113,0.022
8.114,0.02
8.114,0.028
8.114,0.028
8.114,0.035
8.114,0.03
8.115,0.018
8.115,0.018
8.115,0.005
8.116,0.007
8.116,-0.003
8.116,-0.002
8.116,-0.012
8.117,-0.012
8.117,-0.022
8.117,-0.02
8.117,-0.033
8.117,-0.032
8.118,-0.042
8.118,-0.042
8.118,-0.055
8.118,-0.055
8.119,-0.07
8.119,-0.07
8.119,-0.065
8.12,-0.065
8.12,-0.06
8.12,-0.063
8.12,-0.053
8.12,-0.052
8.121,-0.037
8.121,-0.037
8.121,-0.032
8.121,-0.033
8.122,-0.027
8.122,-0.025
8.122,-0.01
8.123,-0.008
8.123,0.01
8.123,0.012
8.123,0.023
8.123,0.022
8.124,0.03
8.124,0.032
8.124,0.027
8.124,0.028
8.125,0.032
8.125,0.028
8.125,0.023
8.126,0.027
8.126,0.018
8.126,0.02
8.126,0.015
8.127,0.017
8.127,0.015
8.127,0.017
8.127,0.02
8.127,0.022
8.128,0.018
8.128,0.022
8.128,0.013
8.129,0.013
8.129,0.003
8.129,0.005
8.129,-0.003
8.13,-0.002
8.13,-0.007
8.13,-0.005
8.13,-0.008
8.13,-0.008
8.131,-0.002
8.131,-0.003
8.131,0.005
8.132,0.005
8.132,0.01
8.132,0.012
8.132,0.003
8.133,0.003
8.133,-0.003
8.133,-0.003
8.133,-0.007
8.133,-0.003
8.134,-0.008
8.134,-0.007
8.134,-0.012
8.134,-0.008
8.135,-0.022
8.135,-0.022
8.135,-0.027
8.136,-0.027
8.136,-0.002
8.136,0
8.136,0.082
8.136,0.087
8.137,0.182
8.137,0.185
8.137,0.3
8.137,0.305
8.138,0.462
8.138,0.467
8.138,0.547
8.139,0.45
8.139,-0.28
8.139,-0.315
8.139,-0.785
8.139,-0.712
8.14,0.073
8.14,0.635
8.14,-0.883
8.14,-1.198
8.141,-2.257
8.141,-1.692
8.141,-0.167
8.142,-0.132
8.142,0.237
8.142,0.248
8.142,0.387
8.143,0.387
8.143,0.34
8.143,0.337
8.143,0.277
8.143,0.277
8.144,0.21
8.144,0.205
8.144,0.137
8.145,0.133
8.145,0.09
8.145,0.09
8.145,0.06
8.146,0.058
8.146,0.018
8.146,0.018
8.146,-0.013
8.146,-0.013
8.147,-0.047
8.147,-0.047
8.147,-0.067
8.148,-0.067
8.148,-0.073
8.148,-0.073
8.148,-0.067
8.149,-0.067
8.149,-0.057
8.149,-0.057
8.149,-0.045
8.149,-0.043
8.15,-0.025
8.15,-0.025
8.15,-0.008
8.15,-0.007
8.151,0.013
8.151,0.013
8.151,0.02
8.152,0.022
8.152,0.018
8.152,0.02
8.152,0.015
8.152,0.018
8.153,0.015
8.153,0.018
8.153,0.012
8.153,0.012
8.154,0.007
8.154,0.008
8.154,0.012
8.155,0.008
8.155,0.012
8.155,0.007
8.155,0.013
8.155,0.008
8.156,0.012
8.156,0.008
8.156,0.013
8.156,0.012
8.157,0.01
8.157,0.012
8.157,0.017
8.158,0.017
8.158,0.012
8.158,0.013
8.158,0.017
8.159,0.013
8.159,0.008
8.159,0.008
8.159,0
8.159,0.002
8.16,-0.007
8.16,-0.007
8.16,-0.015
8.161,-0.013
8.161,-0.025
8.161,-0.025
8.161,-0.045
8.162,-0.043
8.162,-0.057
8.162,-0.058
8.162,-0.048
8.162,-0.048
8.163,-0.032
8.163,-0.032
8.163,-0.022
8.164,-0.022
8.164,-0.013
8.164,-0.017
8.164,-0.008
8.165,-0.01
8.165,0
8.165,-0.002
8.165,0.003
8.165,0.005
8.166,0.013
8.166,0.01
8.166,0.018
8.166,0.017
8.167,0.02
8.167,0.02
8.167,0.017
8.168,0.022
8.168,0.017
8.168,0.018
8.168,0.015
8.168,0.015
8.169,0.008
8.169,0.01
8.169,0.007
8.169,0.008
8.17,0.003
8.17,0.005
8.17,-0.002
8.171,0
8.171,-0.005
8.171,-0.005
8.171,0.003
8.171,0.003
8.172,0.008
8.172,0.005
8.172,0.013
8.172,0.01
8.173,0.015
8.173,0.013
8.173,0.018
8.174,0.017
8.174,0.02
8.174,0.018
8.174,0.022
8.175,0.022
8.175,0.017
8.175,0.02
8.175,0.013
8.175,0.013
8.176,0.008
8.176,0.008
8.176,0.003
8.177,0.005
8.177,0.008
8.177,0.007
8.177,0.003
8.178,0.003
8.178,0.007
8.178,0.007
8.178,0.003
8.178,0.005
8.179,-0.002
8.179,0
8.179,-0.007
8.18,-0.007
8.18,-0.017
8.18,-0.018
8.18,-0.025
8.181,-0.022
8.181,-0.028
8.181,-0.027
8.181,-0.015
8.181,-0.018
8.182,-0.005
8.182,-0.005
8.182,0.003
8.182,0.005
8.183,0.012
8.183,0.012
8.183,0.007
8.184,0.008
8.184,0.003
8.184,0.003
8.184,0.012
8.184,0.007
8.185,0.01
8.185,0.008
8.185,0.015
8.185,0.01
8.186,0.015
8.186,0.012
8.186,0.017
8.187,0.013
8.187,0.012
8.187,0.013
8.187,0.012
8.188,0.013
8.188,0.017
8.188,0.013
8.188,0.017
8.188,0.017
8.189,0.01
8.189,0.012
8.189,0.005
8.19,0.005
8.19,-0.007
8.19,-0.008
8.19,-0.02
8.191,-0.018
8.191,-0.03
8.191,-0.03
8.191,-0.04
8.191,-0.04
8.192,-0.048
8.192,-0.05
8.192,-0.045
8.193,-0.048
8.193,-0.042
8.193,-0.045
8.193,-0.038
8.194,-0.035
8.194,-0.042
8.194,-0.04
8.194,-0.045
8.194,-0.043
8.195,-0.047
8.195,-0.045
8.195,-0.04
8.195,-0.042
8.196,-0.04
8.196,-0.042
8.196,-0.038
8.197,-0.037
8.197,-0.042
8.197,-0.04
8.197,-0.043
8.197,-0.043
8.198,-0.037
8.198,-0.038
8.198,-0.025
8.198,-0.025
8.199,-0.012
8.199,-0.012
8.199,-0.002
8.2,-0.002
8.2,0.003
8.2,0.003
8.2,0.012
8.2,0.012
8.201,0.023
8.201,0.025
8.201,0.037
8.201,0.035
8.202,0.04
8.202,0.038
8.202,0.032
8.203,0.035
8.203,0.03
8.203,0.03
8.203,0.023
8.204,0.027
8.204,0.02
8.204,0.022
8.204,0.017
8.204,0.018
8.205,0.013
8.205,0.017
8.205,0.013
8.206,0.013
8.206,0.018
8.206,0.017
8.206,0.02
8.207,0.018
8.207,0.022
8.207,0.022
8.207,0.017
8.207,0.018
8.208,0.025
8.208,0.025
8.208,0.028
8.209,0.027
8.209,0.012
8.209,0.012
8.209,0.003
8.21,0.01
8.21,0.007
8.21,0.008
8.21,0.013
8.21,0.013
8.211,0.022
8.211,0.022
8.211,0.017
8.211,0.017
8.212,0
8.212,-0.002
8.212,-0.02
8.213,-0.018
8.213,-0.008
8.213,-0.01
8.213,-0.005
8.213,-0.005
8.214,-0.012
8.214,-0.012
8.214,-0.015
8.214,-0.013
8.215,-0.02
8.215,-0.018
8.215,-0.023
8.216,-0.022
8.216,-0.015
8.216,-0.017
8.216,0.002
8.216,0.003
8.217,0.025
8.217,0.027
8.217,0.063
8.217,0.065
8.218,0.083
8.218,0.083
8.218,0.105
8.219,0.105
8.219,0.112
8.219,0.108
8.219,0.137
8.22,0.137
8.22,0.217
8.22,0.222
8.22,0.342
8.22,0.32
8.221,-0.375
8.221,-0.42
8.221,-0.38
8.222,-0.372
8.222,-0.153
8.222,-0.147
8.222,-0.03
8.223,-0.025
8.223,0.122
8.223,0.127
8.223,0.217
8.223,0.22
8.224,0.283
8.224,0.283
8.224,0.325
8.225,0.325
8.225,0.112
8.225,0.092
8.225,-0.463
8.226,-0.482
8.226,-0.593
8.226,-0.57
8.226,-0.333
8.226,-0.323
8.227,-0.073
8.227,-0.067
8.227,0.082
8.227,0.085
8.228,0.15
8.228,0.152
8.228,0.162
8.229,0.158
8.229,0.15
8.229,0.152
8.229,0.157
8.229,0.152
8.23,0.12
8.23,0.118
8.23,0.147
8.23,0.12
8.231,0.007
8.231,0.003
8.231,-0.087
8.232,-0.09
8.232,-0.192
8.232,-0.195
8.232,-0.235
8.232,-0.237
8.233,-0.197
8.233,-0.193
8.233,-0.125
8.233,-0.122
8.234,-0.043
8.234,-0.04
8.234,0.082
8.235,0.085
8.235,0.185
8.235,0.19
8.235,0.31
8.236,0.315
8.236,0.472
8.236,0.48
8.236,0.585
8.236,0.53
8.237,-0.132
8.237,-0.165
8.237,-0.712
8.238,-0.69
8.238,-0.055
8.238,-0.05
8.238,0.763
8.239,-0.188
8.239,-2.257
8.239,-1.743
8.239,-0.267
8.239,-0.215
8.24,0.312
8.24,0.327
8.24,0.485
8.241,0.483
8.241,0.427
8.241,0.423
8.241,0.343
8.242,0.338
8.242,0.262
8.242,0.26
8.242,0.198
8.242,0.195
8.243,0.152
8.243,0.15
8.243,0.125
8.243,0.123
8.244,0.11
8.244,0.11
8.244,0.102
8.245,0.103
8.245,0.1
8.245,0.102
8.245,0.092
8.245,0.092
8.246,0.08
8.246,0.082
8.246,0.07
8.246,0.07
8.247,0.035
8.247,0.032
8.247,-0.005
8.248,-0.007
8.248,-0.023
8.248,-0.023
8.248,-0.018
8.248,-0.022
8.249,-0.015
8.249,-0.015
8.249,-0.003
8.249,-0.002
8.25,-0.008
8.25,-0.007
8.25,-0.013
8.251,-0.013
8.251,-0.007
8.251,-0.008
8.251,-0.002
8.252,-0.003
8.252,0.002
8.252,-0.002
8.252,-0.015
8.252,-0.013
8.253,-0.025
8.253,-0.023
8.253,-0.027
8.254,-0.025
8.254,-0.033
8.254,-0.032
8.254,-0.035
8.255,-0.032
8.255,-0.035
8.255,-0.03
8.255,-0.035
8.255,-0.032
8.256,-0.028
8.256,-0.028
8.256,-0.018
8.257,-0.017
8.257,-0.002
8.257,-0.002
8.257,0.013
8.258,0.012
8.258,0.02
8.258,0.1
8.258,0.018
8.258,0.013
8.259,0.018
8.259,0.005
8.259,0.003
8.259,-0.012
8.26,-0.012
8.26,-0.02
8.26,-0.02
8.261,-0.015
8.261,-0.018
8.261,-0.01
8.261,-0.012
8.261,-0.02
8.262,-0.017
8.262,-0.022
8.262,-0.02
8.262,-0.023
8.263,-0.02
8.263,-0.025
8.263,-0.025
8.264,-0.017
8.264,-0.018
8.264,-0.01
8.264,-0.013
8.264,-0.008
8.265,-0.01
8.265,-0.017
8.265,-0.017
8.265,-0.025
8.266,-0.022
8.266,-0.025
8.266,-0.022
8.267,-0.018
8.267,-0.015
8.267,-0.023
8.267,-0.02
8.268,-0.027
8.268,-0.028
8.268,-0.022
8.268,-0.023
8.268,-0.02
8.269,-0.02
8.269,-0.012
8.269,-0.013
8.27,-0.008
8.27,-0.008
8.27,-0.003
8.27,-0.005
8.271,-0.002
8.271,-0.005
8.271,0
8.271,-0.005
8.271,0.003
8.272,0.002
8.272,0.008
8.272,0.007
8.273,0.013
8.273,0.012
8.273,0.018
8.273,0.017
8.274,0.022
8.274,0.02
8.274,0.008
8.274,0.007
8.274,-0.007
8.275,-0.008
8.275,-0.02
8.275,-0.018
8.275,-0.012
8.276,-0.013
8.276,-0.005
8.276,-0.005
8.277,0.003
8.277,0.003
8.277,0.01
8.277,0.008
8.277,0.013
8.278,0.012
8.278,0.013
8.278,0.012
8.278,0.005
8.279,0.008
8.279,0
8.279,0.003
8.28,-0.012
8.28,-0.012
8.28,-0.032
8.28,-0.032
8.28,-0.042
8.281,-0.045
8.281,-0.04
8.281,-0.042
8.281,-0.038
8.282,-0.043
8.282,-0.038
8.282,-0.042
8.283,-0.032
8.283,-0.032
8.283,-0.023
8.283,-0.022
8.284,0
8.284,0
8.284,0.017
8.284,0.017
8.284,0.02
8.285,0.022
8.285,0.015
8.285,0.015
8.286,0.002
8.286,0
8.286,-0.017
8.286,-0.017
8.287,-0.03
8.287,-0.03
8.287,-0.022
8.287,-0.023
8.287,-0.013
8.288,-0.013
8.288,0.005
8.288,0.007
8.289,0.02
8.289,0.022
8.289,0.033
8.289,0.032
8.29,0.045
8.29,0.047
8.29,0.043
8.29,0.042
8.29,0.033
8.291,0.033
8.291,0.013
8.291,0.013
8.291,0.002
8.292,0.003
8.292,-0.005
8.292,-0.003
8.293,0
8.293,-0.002
8.293,0.003
8.293,0
8.293,-0.002
8.294,0
8.294,-0.005
8.294,-0.005
8.294,-0.007
8.295,-0.007
8.295,-0.013
8.295,-0.012
8.296,-0.015
8.296,-0.017
8.296,-0.008
8.296,-0.01
8.296,-0.003
8.297,-0.003
8.297,0
8.297,0
8.297,0.003
8.298,0.002
8.298,0.008
8.298,0.005
8.299,0.008
8.299,0.008
8.299,0.015
8.299,0.015
8.3,0.023
8.3,0.023
8.3,0.02
8.3,0.022
8.3,0.013
8.301,0.017
8.301,0.007
8.301,0.005
8.302,-0.002
8.302,0
8.302,-0.007
8.302,-0.005
8.303,-0.01
8.303,-0.007
8.303,-0.012
8.303,-0.01
8.303,-0.015
8.304,-0.013
8.304,-0.018
8.304,-0.013
8.305,-0.018
8.305,-0.017
8.305,-0.02
8.305,-0.015
8.306,-0.018
8.306,-0.017
8.306,-0.02
8.306,-0.02
8.306,-0.017
8.307,-0.02
8.307,-0.023
8.307,-0.022
8.307,-0.018
8.308,-0.022
8.308,-0.015
8.308,-0.017
8.309,-0.013
8.309,-0.015
8.309,-0.007
8.309,-0.01
8.309,-0.002
8.31,-0.002
8.31,0.005
8.31,0.005
8.31,0
8.311,0.003
8.311,0.007
8.311,0.003
8.312,0.01
8.312,0.005
8.312,0.012
8.312,0.005
8.312,0.008
8.313,0.008
8.313,0.002
8.313,0.007
8.313,0.002
8.314,0.003
8.314,0.012
8.314,0.01
8.315,0.02
8.315,0.022
8.315,0.032
8.315,0.028
8.316,0.037
8.316,0.035
8.316,0.03
8.316,0.03
8.316,0.022
8.317,0.022
8.317,0.027
8.317,0.027
8.318,0.032
8.318,0.03
8.318,0.037
8.318,0.032
8.319,0.017
8.319,0.017
8.319,-0.017
8.319,-0.018
8.319,-0.057
8.32,-0.058
8.32,-0.083
8.32,-0.09
8.32,-0.082
8.321,-0.082
8.321,-0.063
8.321,-0.063
8.322,-0.052
8.322,-0.052
8.322,-0.045
8.322,-0.045
8.322,-0.037
8.323,-0.037
8.323,-0.03
8.323,-0.032
8.323,-0.023
8.324,-0.027
8.324,-0.018
8.324,-0.017
8.325,-0.008
8.325,-0.007
8.325,0.01
8.325,0.01
8.325,0.033
8.326,0.035
8.326,0.05
8.326,0.048
8.326,0.057
8.327,0.055
8.327,0.062
8.327,0.063
8.328,0.082
8.328,0.083
8.328,0.108
8.328,0.11
8.329,0.158
8.329,0.16
8.329,0.243
8.329,0.247
8.329,0.328
8.33,0.345
8.33,-0.338
8.33,-0.353
8.331,-0.425
8.331,-0.417
8.331,-0.228
8.331,-0.222
8.332,-0.122
8.332,-0.118
8.332,0.027
8.332,0.032
8.332,0.16
8.333,0.167
8.333,0.342
8.333,0.347
8.334,0.498
8.334,0.503
8.334,0.57
8.334,0.513
8.335,0.132
8.335,0.118
8.335,-0.108
8.335,-0.118
8.335,-0.632
8.336,-0.652
8.336,-0.888
8.336,-0.698
8.336,0.24
8.337,0.77
8.337,-0.698
8.337,-0.953
8.338,-2.372
8.338,-1.565
8.338,-0.057
8.338,-0.022
8.338,0.375
8.339,0.387
8.339,0.498
8.339,0.498
8.339,0.403
8.34,0.398
8.34,0.282
8.34,0.278
8.341,0.208
8.341,0.207
8.341,0.162
8.341,0.162
8.341,0.128
8.342,0.128
8.342,0.105
8.342,0.103
8.342,0.082
8.343,0.08
8.343,0.06
8.343,0.058
8.344,0.048
8.344,0.047
8.344,0.037
8.344,0.037
8.345,0.032
8.345,0.032
8.345,0.023
8.345,0.023
8.345,0.015
8.346,0.015
8.346,0.01
8.346,0.01
8.347,0.005
8.347,0.007
8.347,0.008
8.347,0.007
8.348,0.013
8.348,0.008
8.348,0.013
8.348,0.013
8.348,0.008
8.349,0.008
8.349,0.003
8.349,0.005
8.35,0.008
8.35,0.01
8.35,0.007
8.35,0.008
8.351,0.003
8.351,0.003
8.351,0.007
8.351,0.008
8.351,0.005
8.352,0.007
8.352,0.003
8.352,0.003
8.352,0.008
8.353,0.005
8.353,0.008
8.353,0.005
8.354,0.012
8.354,0.008
8.354,0.017
8.354,0.015
8.354,0.012
8.355,0.013
8.355,0.01
8.355,0.013
8.355,0.005
8.356,0.005
8.356,-0.002
8.356,-0.002
8.357,-0.007
8.357,-0.008
8.357,-0.01
8.357,-0.01
8.357,-0.003
8.358,-0.007
8.358,-0.002
8.358,0
8.358,-0.003
8.359,-0.002
8.359,-0.005
8.359,-0.003
8.36,-0.01
8.36,-0.01
8.36,-0.022
8.36,-0.022
8.361,-0.03
8.361,-0.032
8.361,-0.033
8.361,-0.033
8.361,-0.022
8.362,-0.025
8.362,-0.015
8.362,-0.017
8.363,-0.005
8.363,-0.007
8.363,0.015
8.363,0.017
8.364,0.045
8.364,0.047
8.364,0.067
8.364,0.068
8.364,0.08
8.365,0.077
8.365,0.045
8.365,0.042
8.366,-0.028
8.366,-0.033
8.366,-0.125
8.366,-0.128
8.367,-0.16
8.367,-0.162
8.367,-0.132
8.367,-0.128
8.367,-0.07
8.368,-0.068
8.368,-0.005
8.368,-0.003
8.368,0.048
8.369,0.048
8.369,0.083
8.369,0.092
8.37,0.083
8.37,0.083
8.37,0.043
8.37,0.042
8.37,0.013
8.371,0.013
8.371,0.002
8.371,0.002
8.371,-0.005
8.372,-0.007
8.372,-0.002
8.372,-0.002
8.373,0.015
8.373,0.015
8.373,0.022
8.373,0.022
8.373,0.015
8.374,0.022
8.374,0.017
8.374,0.015
8.374,0.022
8.375,0.018
8.375,0.025
8.375,0.023
8.376,0.018
8.376,0.018
8.376,0.007
8.376,0.007
8.377,-0.02
8.377,-0.02
8.377,-0.03
8.377,-0.03
8.377,-0.022
8.378,-0.023
8.378,-0.015
8.378,-0.015
8.379,-0.007
8.379,-0.007
8.379,0.003
8.379,0.002
8.38,0.008
8.38,0.01
8.38,0.003
8.38,0.007
8.38,0.002
8.381,0
8.381,0.002
8.381,-0.002
8.382,0.002
8.382,0
8.382,-0.003
8.382,0
8.383,-0.003
8.383,-0.003
8.383,-0.002
8.383,-0.003
8.383,0.005
8.384,0.007
8.384,0.013
8.384,0.012
8.384,0.017
8.385,0.013
8.385,0.018
8.385,0.018
8.386,0.025
8.386,0.025
8.386,0.033
8.386,0.032
8.386,0.037
8.387,0.035
8.387,0.04
8.387,0.038
8.387,0.035
8.388,0.033
8.388,0.023
8.388,0.023
8.389,0.01
8.389,0.01
8.389,-0.003
8.389,-0.003
8.389,-0.018
8.39,-0.017
8.39,-0.03
8.39,-0.028
8.39,-0.035
8.391,-0.032
8.391,-0.038
8.391,-0.038
8.392,-0.052
8.392,-0.053
8.392,-0.045
8.392,-0.045
8.393,-0.038
8.393,-0.04
8.393,-0.022
8.393,-0.022
8.393,-0.007
8.394,-0.007
8.394,0.008
8.394,0.008
8.395,0.013
8.395,0.013
8.395,0.017
8.395,0.013
8.396,0.005
8.396,0.003
8.396,-0.01
8.396,-0.01
8.396,-0.02
8.397,-0.018
8.397,-0.027
8.397,-0.025
8.398,-0.02
8.398,-0.022
8.398,-0.015
8.398,-0.017
8.399,-0.005
8.399,-0.007
8.399,-0.002
8.399,-0.003
8.399,0.005
8.4,0.003
8.4,0.015
8.4,0.013
8.4,0.018
8.401,0.018
8.401,0.013
8.401,0.015
8.402,0.007
8.402,0.01
8.402,0.005
8.402,0.007
8.402,0
8.403,-0.002
8.403,0.003
8.403,0.003
8.403,-0.008
8.404,-0.007
8.404,-0.017
8.404,-0.017
8.405,-0.027
8.405,-0.027
8.405,-0.032
8.405,-0.03
8.405,-0.022
8.406,-0.022
8.406,-0.008
8.406,-0.007
8.406,-0.013
8.407,-0.012
8.407,-0.02
8.407,-0.017
8.408,-0.022
8.408,-0.018
8.408,-0.012
8.408,-0.012
8.409,-0.007
8.409,-0.008
8.409,-0.002
8.409,-0.002
8.409,0.007
8.41,0.005
8.41,0.015
8.41,0.015
8.411,0.028
8.411,0.03
8.411,0.04
8.411,0.042
8.412,0.057
8.412,0.058
8.412,0.073
8.412,0.073
8.412,0.077
8.413,0.08
8.413,0.068
8.413,0.068
8.414,0.037
8.414,0.035
8.414,-0.013
8.414,-0.015
8.415,-0.047
8.415,-0.048
8.415,-0.067
8.415,-0.067
8.415,-0.083
8.416,-0.083
8.416,-0.095
8.416,-0.098
8.416,-0.088
8.417,-0.088
8.417,-0.075
8.417,-0.075
8.418,-0.055
8.418,-0.053
8.418,-0.038
8.418,-0.038
8.418,-0.028
8.419,-0.028
8.419,-0.017
8.419,-0.017
8.419,-0.01
8.42,-0.012
8.42,-0.008
8.42,-0.008
8.421,-0.01
8.421,-0.013
8.421,0.002
8.421,0.003
8.421,0.085
8.422,0.09
8.422,0.175
8.422,0.178
8.422,0.295
8.423,0.3
8.423,0.457
8.423,0.465
8.424,0.573
8.424,0.512
8.424,-0.103
8.424,-0.135
8.425,-0.73
8.425,-0.713
8.425,-0.04
8.425,-0.087
8.425,0.732
8.426,-0.203
8.426,-2.343
8.426,-1.66
8.427,-0.137
8.427,-0.082
8.427,0.493
8.427,0.508
8.428,0.338
8.428,0.398
8.428,0.513
8.428,0.515
8.428,0.538
8.429,0.587
8.429,0.49
8.429,0.438
8.43,-0.283
8.43,-0.29
8.43,-0.333
8.43,-0.285
8.431,-0.083
8.431,-0.08
8.431,0.022
8.431,0.03
8.431,0.16
8.432,0.163
8.432,0.247
8.432,0.248
8.432,0.303
8.433,0.305
8.433,0.333
8.433,0.328
8.434,0.068
8.434,0.053
8.434,-0.502
8.434,-0.515
8.434,-0.568
8.435,-0.52
8.435,-0.293
8.435,-0.282
8.435,-0.067
8.436,-0.058
8.436,0.06
8.436,0.063
8.437,0.098
8.437,0.1
8.437,0.092
8.437,0.093
8.438,0.073
8.438,0.073
8.438,0.05
8.438,0.048
8.438,0.03
8.439,0.028
8.439,0.013
8.439,0.013
8.44,-0.005
8.44,-0.005
8.44,-0.015
8.44,-0.015
8.441,-0.025
8.441,-0.023
8.441,-0.02
8.441,-0.02
8.441,-0.015
8.442,-0.017
8.442,-0.007
8.442,-0.007
8.443,-0.003
8.443,-0.005
8.443,-0.002
8.443,-0.002
8.444,0.005
8.444,0.003
8.444,0.012
8.444,0.012
8.444,0.018
8.445,0.017
8.445,0.022
8.445,0.022
8.445,0.018
8.446,0.022
8.446,0.017
8.446,0.018
8.447,0.013
8.447,0.018
8.447,0.022
8.447,0.02
8.447,0.025
8.448,0.025
8.448,0.02
8.448,0.02
8.448,0.015
8.449,0.015
8.449,0.013
8.449,0.013
8.45,0.018
8.45,0.02
8.45,0.015
8.45,0.018
8.45,0.015
8.451,0.017
8.451,0.013
8.451,0.013
8.451,0.01
8.452,0.01
8.452,0.005
8.452,0.007
8.453,0
8.453,0.003
8.453,-0.002
8.453,-0.002
8.454,-0.01
8.454,-0.012
8.454,-0.015
8.454,-0.015
8.454,-0.01
8.455,-0.013
8.455,-0.023
8.455,-0.023
8.456,-0.035
8.456,-0.035
8.456,-0.047
8.456,-0.047
8.457,-0.04
8.457,-0.04
8.457,-0.023
8.457,-0.023
8.457,-0.012
8.458,-0.012
8.458,-0.003
8.458,-0.003
8.459,-0.008
8.459,-0.008
8.459,-0.002
8.459,-0.003
8.46,0
8.46,0
8.46,0.003
8.46,0.003
8.46,-0.003
8.461,-0.002
8.461,-0.007
8.461,-0.005
8.461,0.002
8.462,-0.002
8.462,0.01
8.462,0.012
8.463,0.018
8.463,0.017
8.463,0.02
8.463,0.018
8.463,0.028
8.464,0.028
8.464,0.042
8.464,0.042
8.464,0.053
8.465,0.055
8.465,0.048
8.465,0.048
8.466,0.033
8.466,0.037
8.466,0.028
8.466,0.032
8.466,0.025
8.467,0.028
8.467,0.015
8.467,0.017
8.467,0.012
8.468,0.018
8.468,0.028
8.468,0.027
8.469,0.038
8.469,0.038
8.469,0.053
8.469,0.053
8.47,0.062
8.47,0.06
8.47,0.057
8.47,0.058
8.47,0.05
8.471,0.05
8.471,0.03
8.471,0.028
8.472,-0.015
8.472,-0.017
8.472,-0.06
8.472,-0.062
8.473,-0.087
8.473,-0.087
8.473,-0.093
8.473,-0.092
8.473,-0.083
8.474,-0.083
8.474,-0.063
8.474,-0.063
8.475,-0.057
8.475,-0.062
8.475,-0.055
8.475,-0.057
8.476,-0.037
8.476,-0.035
8.476,-0.017
8.476,-0.015
8.476,0.002
8.477,0.003
8.477,0.017
8.477,0.017
8.477,0.04
8.478,0.042
8.478,0.06
8.478,0.06
8.479,0.068
8.479,0.07
8.479,0.063
8.479,0.062
8.479,0.008
8.48,0.005
8.48,-0.07
8.48,-0.075
8.48,-0.168
8.481,-0.17
8.481,-0.193
8.481,-0.188
